Simulation level:metapop
Simulation finished in 121.94 s
Outputs stored in outputs/counts.csv
         250768863 function calls (217796981 primitive calls) in 123.470 seconds

   Ordered by: cumulative time

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
     1025    0.002    0.000    0.087    0.000 groups.py:34(__init__)
        5    0.000    0.000    0.087    0.017 __init__.py:17(<module>)
       51    0.000    0.000    0.085    0.002 csvs.py:155(save)
       51    0.000    0.000    0.085    0.002 csvs.py:308(_save)
       51    0.002    0.000    0.084    0.002 csvs.py:326(_save_chunk)
        1    0.000    0.000    0.082    0.082 expression.py:15(<module>)
        1    0.000    0.000    0.082    0.082 emulsion_model.py:58(__init__)
        1    0.000    0.000    0.082    0.082 intersection.py:4(<module>)
     5151    0.049    0.000    0.078    0.000 {pandas._libs.lib.infer_dtype}
    10664    0.065    0.000    0.078    0.000 misc.py:83(rates_to_probabilities)
    15300    0.078    0.000    0.078    0.000 {pandas._libs.algos.take_2d_axis1_int64_int64}
     5100    0.011    0.000    0.076    0.000 numeric.py:82(_shallow_copy)
      723    0.002    0.000    0.075    0.000 views.py:35(__init__)
    34744    0.018    0.000    0.074    0.000 <frozen importlib._bootstrap>:151(__exit__)
      101    0.002    0.000    0.074    0.001 abstract_process_manager.py:133(init_processes)
    10251    0.033    0.000    0.072    0.000 cast.py:1239(construct_1d_object_array_from_listlike)
  138/106    0.000    0.000    0.072    0.001 <frozen importlib._bootstrap_external>:1048(exec_module)
  138/106    0.013    0.000    0.072    0.001 {built-in method _imp.exec_dynamic}
    81451    0.031    0.000    0.072    0.000 {method 'remove' of 'set' objects}
   129728    0.033    0.000    0.072    0.000 views.py:319(<genexpr>)
     5049    0.010    0.000    0.071    0.000 concat.py:93(_get_frame_result_type)
        1    0.000    0.000    0.068    0.068 functions.py:10(<module>)
   458708    0.068    0.000    0.068    0.000 {method 'items' of 'dict' objects}
    10200    0.067    0.000    0.067    0.000 {built-in method pandas._libs.missing.isnaobj}
      623    0.002    0.000    0.067    0.000 views.py:127(__init__)
      715    0.003    0.000    0.066    0.000 decorator.py:197(create)
     1527    0.049    0.000    0.065    0.000 <frozen importlib._bootstrap_external>:914(get_data)
     7813    0.065    0.000    0.065    0.000 {built-in method posix.stat}
     9996    0.008    0.000    0.064    0.000 <__array_function__ internals>:2(argsort)
       50    0.000    0.000    0.064    0.001 process.py:45(evolve)
       50    0.000    0.000    0.064    0.001 hybrid_SIR_metapop_data.py:58(exchange_animals)
   111741    0.064    0.000    0.064    0.000 {method 'fill' of 'numpy.ndarray' objects}
    33340    0.050    0.000    0.063    0.000 abstract_agent.py:96(<dictcomp>)
     9996    0.063    0.000    0.063    0.000 {pandas._libs.algos.take_2d_axis0_float64_float64}
      200    0.000    0.000    0.062    0.000 multi_process_manager.py:123(add_compart_process)
      200    0.003    0.000    0.062    0.000 abstract_process_manager.py:192(add_compart_process)
     5049    0.017    0.000    0.062    0.000 base.py:634(_shallow_copy)
    25245    0.019    0.000    0.061    0.000 concat.py:402(is_uniform_reindex)
    10047    0.007    0.000    0.060    0.000 <__array_function__ internals>:2(atleast_2d)
      322    0.001    0.000    0.059    0.000 sre_parse.py:913(parse)
    90729    0.036    0.000    0.059    0.000 managers.py:342(<genexpr>)
    37048    0.057    0.000    0.057    0.000 multi_process_manager.py:200(get_default_sublevel)
  964/322    0.003    0.000    0.057    0.000 sre_parse.py:411(_parse_sub)
        1    0.000    0.000    0.057    0.057 community.py:12(<module>)
     6758    0.003    0.000    0.056    0.000 <frozen importlib._bootstrap_external>:74(_path_stat)
    25098    0.015    0.000    0.056    0.000 abstract_process_manager.py:69(<lambda>)
 1374/338    0.020    0.000    0.056    0.000 sre_parse.py:469(_parse)
     2273    0.007    0.000    0.055    0.000 textwrap.py:414(dedent)
      423    0.002    0.000    0.055    0.000 views.py:224(clone)
    25296    0.054    0.000    0.054    0.000 numerictypes.py:654(<listcomp>)
     9996    0.050    0.000    0.054    0.000 blocks.py:3336(<listcomp>)
   328542    0.053    0.000    0.053    0.000 blocks.py:239(mgr_locs)
    10200    0.052    0.000    0.052    0.000 {pandas._libs.algos.take_2d_axis1_float64_float64}
        1    0.000    0.000    0.052    0.052 schema.py:30(<module>)
    14994    0.024    0.000    0.052    0.000 blocks.py:3290(_extend_blocks)
     1140    0.052    0.000    0.052    0.000 {built-in method builtins.compile}
        2    0.000    0.000    0.051    0.026 emulsion_model.py:239(parse)
        1    0.000    0.000    0.051    0.051 __init__.py:635(<module>)
        2    0.000    0.000    0.050    0.025 __init__.py:3234(_call_aside)
        1    0.000    0.000    0.050    0.050 collections.py:10(<module>)
        1    0.000    0.000    0.050    0.050 __init__.py:3251(_initialize_master_working_set)
       80    0.000    0.000    0.050    0.001 helpers.py:856(_glyph_function)
     5049    0.005    0.000    0.049    0.000 blocks.py:267(make_block_same_class)
      158    0.045    0.000    0.049    0.000 {built-in method builtins.eval}
     9996    0.010    0.000    0.049    0.000 fromnumeric.py:978(argsort)
   194221    0.049    0.000    0.049    0.000 {method 'get' of 'dict' objects}
    48088    0.049    0.000    0.049    0.000 state.py:49(__init__)
    60690    0.049    0.000    0.049    0.000 {method 'ravel' of 'numpy.ndarray' objects}
    20553    0.020    0.000    0.048    0.000 common.py:1284(is_datetime_or_timedelta_dtype)
        1    0.000    0.000    0.048    0.048 polyfuncs.py:1(<module>)
        1    0.000    0.000    0.048    0.048 document.py:22(<module>)
        1    0.000    0.000    0.048    0.048 specialpolys.py:1(<module>)
      423    0.001    0.000    0.047    0.000 abstract_agent.py:52(from_dict)
        1    0.000    0.000    0.047    0.047 annotations.py:10(<module>)
       30    0.000    0.000    0.047    0.002 langhelpers.py:898(__call__)
        1    0.000    0.000    0.047    0.047 templates.py:23(<module>)
       13    0.000    0.000    0.046    0.004 environment.py:809(get_template)
       13    0.000    0.000    0.046    0.004 environment.py:794(_load_template)
       13    0.000    0.000    0.046    0.004 loaders.py:99(load)
    10047    0.024    0.000    0.046    0.000 shape_base.py:82(atleast_2d)
        1    0.000    0.000    0.046    0.046 polytools.py:1(<module>)
       13    0.000    0.000    0.045    0.003 environment.py:553(compile)
        1    0.000    0.000    0.045    0.045 basic.py:5(<module>)
        1    0.000    0.000    0.044    0.044 misc.py:273(read_from_file)
       16    0.000    0.000    0.044    0.003 __init__.py:611(add_entry)
        1    0.000    0.000    0.044    0.044 __init__.py:88(safe_load)
        1    0.000    0.000    0.044    0.044 __init__.py:65(load)
   173185    0.044    0.000    0.044    0.000 {method 'update' of 'set' objects}
78674/77937    0.013    0.000    0.044    0.000 {built-in method builtins.next}
        1    0.000    0.000    0.044    0.044 constructor.py:33(get_single_data)
      366    0.002    0.000    0.043    0.000 decorator.py:225(decorate)
        1    0.000    0.000    0.043    0.043 schema.py:3521(MetaData)
      192    0.000    0.000    0.043    0.000 __init__.py:2037(find_on_path)
        1    0.000    0.000    0.042    0.042 composer.py:29(get_single_node)
    20196    0.015    0.000    0.042    0.000 {pandas._libs.lib.values_from_object}
        1    0.000    0.000    0.042    0.042 composer.py:50(compose_document)
    392/1    0.001    0.000    0.042    0.042 composer.py:63(compose_node)
   186048    0.042    0.000    0.042    0.000 blocks.py:343(dtype)
    15147    0.005    0.000    0.042    0.000 concat.py:100(<genexpr>)
        1    0.000    0.000    0.042    0.042 expr.py:1(<module>)
     5049    0.008    0.000    0.042    0.000 generic.py:388(_from_axes)
     70/1    0.000    0.000    0.041    0.041 composer.py:117(compose_mapping_node)
   171750    0.041    0.000    0.041    0.000 emulsion_agent.py:135(do_state_actions)
      715    0.006    0.000    0.040    0.000 decorator.py:162(make)
    10664    0.017    0.000    0.040    0.000 functions.py:41(_split_populations)
     4898    0.008    0.000    0.040    0.000 emulsion_agent.py:285(_compute_production)
   203847    0.039    0.000    0.039    0.000 common.py:214(classes_and_not_datetimelike)
     1240    0.001    0.000    0.039    0.000 parser.py:94(check_event)
     9996    0.008    0.000    0.039    0.000 fromnumeric.py:55(_wrapfunc)
      386    0.018    0.000    0.039    0.000 assumptions.py:315(__init__)
   105927    0.029    0.000    0.038    0.000 managers.py:171(ndim)
      255    0.001    0.000    0.038    0.000 blocks.py:750(to_native_types)
    70686    0.027    0.000    0.038    0.000 concat.py:463(_next_or_none)
        2    0.000    0.000    0.038    0.019 generic.py:1(<module>)
      322    0.001    0.000    0.037    0.000 sre_compile.py:598(_code)
    92772    0.036    0.000    0.037    0.000 {built-in method builtins.max}
    81441    0.037    0.000    0.037    0.000 abstract_agent.py:137(__eq__)
   135448    0.037    0.000    0.037    0.000 {built-in method _thread.allocate_lock}
        1    0.000    0.000    0.036    0.036 contour.py:3(<module>)
    50490    0.022    0.000    0.036    0.000 concat.py:405(<genexpr>)
    71400    0.026    0.000    0.036    0.000 common.py:150(cast_scalar_indexer)
      713    0.036    0.000    0.036    0.000 {method 'astype' of 'numpy.ndarray' objects}
    90882    0.035    0.000    0.035    0.000 concat.py:388(<genexpr>)
       80    0.005    0.000    0.035    0.000 helpers.py:824(_add_sigfunc_info)
        1    0.000    0.000    0.035    0.035 __init__.py:28(<module>)
   309900    0.035    0.000    0.035    0.000 {built-in method builtins.callable}
     5049    0.009    0.000    0.035    0.000 concat.py:353(<listcomp>)
        1    0.000    0.000    0.034    0.034 cm.py:6(<module>)
      298    0.004    0.000    0.034    0.000 has_props.py:88(__new__)
      212    0.001    0.000    0.034    0.000 function.py:144(__init__)
      283    0.001    0.000    0.033    0.000 model.py:231(__new__)
     3189    0.002    0.000    0.033    0.000 scanner.py:113(check_token)
    75026    0.033    0.000    0.033    0.000 emulsion_model.py:193(get_value)
      507    0.001    0.000    0.033    0.000 _decorators.py:323(__call__)
      150    0.000    0.000    0.032    0.000 cm.py:68(_generate_cmap)
    25179    0.018    0.000    0.032    0.000 state_machines.py:407(get_value)
       64    0.001    0.000    0.032    0.001 colors.py:697(from_list)
        1    0.000    0.000    0.032    0.032 lazy.py:97(_lazy)
    20200    0.010    0.000    0.032    0.000 abstract_process_manager.py:299(<genexpr>)
     5049    0.009    0.000    0.032    0.000 api.py:267(_get_consensus_names)
      929    0.006    0.000    0.032    0.000 inspect.py:1089(getfullargspec)
      593    0.000    0.000    0.032    0.000 __init__.py:1104(<genexpr>)
     4898    0.022    0.000    0.032    0.000 {method 'poisson' of 'numpy.random.mtrand.RandomState' objects}
      592    0.001    0.000    0.032    0.000 __init__.py:111(resource_exists)
    13429    0.031    0.000    0.031    0.000 {method 'shuffle' of 'numpy.random.mtrand.RandomState' objects}
    25296    0.025    0.000    0.031    0.000 _asarray.py:300(<setcomp>)
    50592    0.025    0.000    0.031    0.000 numerictypes.py:578(_can_coerce_all)
       51    0.000    0.000    0.031    0.001 frame.py:3573(insert)
    50490    0.018    0.000    0.031    0.000 concat.py:156(<genexpr>)
1375/1141    0.005    0.000    0.031    0.000 inspect.py:2198(_signature_from_callable)
    15147    0.016    0.000    0.031    0.000 managers.py:132(<listcomp>)
        1    0.000    0.000    0.030    0.030 requirements.py:4(<module>)
   104526    0.030    0.000    0.030    0.000 emulsion_agent.py:119(get_host)
     5049    0.007    0.000    0.030    0.000 api.py:91(<listcomp>)
    33000    0.024    0.000    0.030    0.000 <frozen importlib._bootstrap>:929(_sanity_check)
      317    0.001    0.000    0.030    0.000 overrides.py:154(decorator)
    50490    0.018    0.000    0.030    0.000 concat.py:141(<genexpr>)
     1669    0.006    0.000    0.030    0.000 <frozen importlib._bootstrap>:504(_init_module_attrs)
        1    0.000    0.000    0.029    0.029 orthogonal.py:72(<module>)
      358    0.002    0.000    0.029    0.000 decorator.py:259(decorator)
      592    0.002    0.000    0.029    0.000 __init__.py:78(open_resource)
    10353    0.011    0.000    0.029    0.000 common.py:1006(is_signed_integer_dtype)
    28682    0.020    0.000    0.029    0.000 <frozen importlib._bootstrap>:416(parent)
        1    0.000    0.000    0.029    0.029 __init__.py:189(<module>)
     9996    0.029    0.000    0.029    0.000 {method 'argsort' of 'numpy.ndarray' objects}
    10098    0.029    0.000    0.029    0.000 generic.py:5181(__setattr__)
        1    0.000    0.000    0.028    0.028 formatters.py:10(<module>)
    20196    0.008    0.000    0.028    0.000 base.py:4006(_internal_get_values)
 2400/322    0.010    0.000    0.028    0.000 sre_compile.py:71(_compile)
        1    0.000    0.000    0.028    0.028 figure.py:56(Figure)
      302    0.001    0.000    0.028    0.000 views.py:257(__init__)
        2    0.000    0.000    0.027    0.014 emulsion_model.py:974(compute_values)
      601    0.023    0.000    0.027    0.000 colors.py:134(to_rgba)
       51    0.002    0.000    0.027    0.001 managers.py:1158(insert)
       51    0.027    0.001    0.027    0.001 {pandas._libs.writers.write_csv_rows}
        7    0.000    0.000    0.027    0.004 artist.py:1511(kwdoc)
    55641    0.026    0.000    0.026    0.000 blocks.py:131(_check_ndim)
      356    0.001    0.000    0.026    0.000 __init__.py:2124(distributions_from_metadata)
        1    0.026    0.026    0.026    0.026 {built-in method mkl._py_mkl_service.get_version}
      548    0.001    0.000    0.026    0.000 scanner.py:153(fetch_more_tokens)
    25449    0.013    0.000    0.026    0.000 base.py:3901(values)
     4651    0.025    0.000    0.026    0.000 {method 'sub' of 're.Pattern' objects}
     2417    0.001    0.000    0.025    0.000 <frozen importlib._bootstrap_external>:93(_path_isfile)
    10200    0.007    0.000    0.025    0.000 common.py:862(is_dtype_equal)
        1    0.000    0.000    0.025    0.025 text.py:3(<module>)
        1    0.000    0.000    0.025    0.025 basic.py:1(<module>)
     2636    0.002    0.000    0.025    0.000 <frozen importlib._bootstrap_external>:84(_path_is_mode_type)
      200    0.001    0.000    0.025    0.000 group_manager.py:35(__init__)
        1    0.000    0.000    0.025    0.025 model.py:299(__init__)
        1    0.000    0.000    0.025    0.025 theme.py:188(apply_to_model)
        1    0.000    0.000    0.025    0.025 theme.py:173(_for_class)
        4    0.000    0.000    0.025    0.006 theme.py:163(_add_glyph_defaults)
   142444    0.025    0.000    0.025    0.000 {built-in method _imp.acquire_lock}
    14351    0.009    0.000    0.024    0.000 <frozen importlib._bootstrap_external>:56(_path_join)
        1    0.000    0.000    0.024    0.024 glyphs.py:46(<module>)
        1    0.000    0.000    0.024    0.024 __init__.py:81(__go)
    49663    0.024    0.000    0.024    0.000 {built-in method builtins.min}
        1    0.000    0.000    0.024    0.024 assumptions.py:152(<module>)
        7    0.000    0.000    0.023    0.003 artist.py:1268(pprint_setters)
