Simulation level:metapop
Simulation finished in 107.32 s
Outputs stored in outputs/counts.csv
         238129223 function calls (202679393 primitive calls) in 110.198 seconds

   Ordered by: cumulative time

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
  138/106    0.000    0.000    0.072    0.001 <frozen importlib._bootstrap_external>:1048(exec_module)
      101    0.002    0.000    0.072    0.001 abstract_process_manager.py:133(init_processes)
      366    0.003    0.000    0.072    0.000 decorator.py:225(decorate)
        1    0.000    0.000    0.072    0.072 __init__.py:189(<module>)
  138/106    0.014    0.000    0.072    0.001 {built-in method _imp.exec_dynamic}
        1    0.000    0.000    0.072    0.072 ctx_base.py:1(<module>)
   206792    0.069    0.000    0.071    0.000 {built-in method _abc._abc_instancecheck}
        1    0.000    0.000    0.071    0.071 finitefield.py:1(<module>)
    25857    0.010    0.000    0.071    0.000 common.py:741(condition)
      715    0.010    0.000    0.070    0.000 decorator.py:162(make)
    80827    0.029    0.000    0.070    0.000 {method 'remove' of 'set' objects}
        1    0.000    0.000    0.069    0.069 document.py:22(<module>)
    20553    0.026    0.000    0.069    0.000 managers.py:167(shape)
      358    0.068    0.000    0.068    0.000 {built-in method posix.listdir}
   130316    0.033    0.000    0.068    0.000 views.py:319(<genexpr>)
   522409    0.067    0.000    0.067    0.000 {method 'append' of 'list' objects}
      322    0.001    0.000    0.067    0.000 sre_parse.py:913(parse)
    15300    0.067    0.000    0.067    0.000 {pandas._libs.algos.take_2d_axis1_int64_int64}
     5151    0.018    0.000    0.067    0.000 managers.py:340(_verify_integrity)
        1    0.000    0.000    0.066    0.066 groundtypes.py:1(<module>)
      619    0.002    0.000    0.065    0.000 views.py:127(__init__)
        1    0.000    0.000    0.065    0.065 pythonrational.py:1(<module>)
  964/322    0.003    0.000    0.064    0.000 sre_parse.py:411(_parse_sub)
       50    0.000    0.000    0.064    0.001 process.py:45(evolve)
       50    0.000    0.000    0.064    0.001 hybrid_SIR_metapop_data.py:58(exchange_animals)
        1    0.000    0.000    0.063    0.063 templates.py:23(<module>)
 1374/338    0.023    0.000    0.063    0.000 sre_parse.py:469(_parse)
       13    0.000    0.000    0.063    0.005 environment.py:809(get_template)
       13    0.000    0.000    0.063    0.005 environment.py:794(_load_template)
       13    0.000    0.000    0.063    0.005 loaders.py:99(load)
      386    0.029    0.000    0.062    0.000 assumptions.py:315(__init__)
    25755    0.013    0.000    0.062    0.000 blocks.py:217(get_values)
      200    0.000    0.000    0.061    0.000 multi_process_manager.py:123(add_compart_process)
      200    0.003    0.000    0.060    0.000 abstract_process_manager.py:192(add_compart_process)
   133161    0.044    0.000    0.060    0.000 base.py:723(__len__)
    33483    0.047    0.000    0.059    0.000 abstract_agent.py:96(<dictcomp>)
        4    0.000    0.000    0.059    0.015 __init__.py:10(<module>)
   415080    0.059    0.000    0.059    0.000 {method 'items' of 'dict' objects}
    77265    0.036    0.000    0.058    0.000 common.py:1850(_get_dtype)
        1    0.000    0.000    0.058    0.058 summations.py:1(<module>)
    37214    0.057    0.000    0.057    0.000 multi_process_manager.py:200(get_default_sublevel)
     5202    0.013    0.000    0.057    0.000 numeric.py:47(__new__)
        1    0.000    0.000    0.056    0.056 formatters.py:10(<module>)
       80    0.000    0.000    0.056    0.001 helpers.py:856(_glyph_function)
     2273    0.007    0.000    0.055    0.000 textwrap.py:414(dedent)
        1    0.000    0.000    0.055    0.055 __init__.py:28(<module>)
    10455    0.027    0.000    0.054    0.000 base.py:569(_simple_new)
        1    0.000    0.000    0.054    0.054 schema.py:30(<module>)
        1    0.000    0.000    0.054    0.054 partfrac.py:1(<module>)
        1    0.000    0.000    0.054    0.054 decorator.py:62(xthreaded)
        1    0.000    0.000    0.054    0.054 decorator.py:14(threaded_factory)
        7    0.000    0.000    0.054    0.008 __init__.py:5(<module>)
       13    0.000    0.000    0.054    0.004 environment.py:553(compile)
      358    0.004    0.000    0.053    0.000 decorator.py:259(decorator)
      419    0.002    0.000    0.053    0.000 views.py:224(clone)
    31008    0.021    0.000    0.053    0.000 common.py:1585(is_float_dtype)
        2    0.000    0.000    0.053    0.026 emulsion_model.py:239(parse)
38690/37953    0.007    0.000    0.051    0.000 {built-in method builtins.next}
        1    0.000    0.000    0.050    0.050 hyperexpand.py:15(<module>)
        1    0.000    0.000    0.050    0.050 singularities.py:16(<module>)
     1669    0.010    0.000    0.049    0.000 <frozen importlib._bootstrap>:504(_init_module_attrs)
        1    0.000    0.000    0.049    0.049 collections.py:10(<module>)
      298    0.006    0.000    0.048    0.000 has_props.py:88(__new__)
      283    0.001    0.000    0.048    0.000 model.py:231(__new__)
      158    0.043    0.000    0.047    0.000 {built-in method builtins.eval}
        1    0.000    0.000    0.047    0.047 model.py:299(__init__)
        1    0.000    0.000    0.047    0.047 theme.py:188(apply_to_model)
        1    0.000    0.000    0.047    0.047 theme.py:173(_for_class)
        4    0.000    0.000    0.046    0.012 theme.py:163(_add_glyph_defaults)
       30    0.000    0.000    0.046    0.002 langhelpers.py:898(__call__)
    25099    0.013    0.000    0.046    0.000 abstract_process_manager.py:69(<lambda>)
      419    0.001    0.000    0.046    0.000 abstract_agent.py:52(from_dict)
    48250    0.045    0.000    0.045    0.000 state.py:49(__init__)
        1    0.000    0.000    0.045    0.045 glyphs.py:46(<module>)
        1    0.000    0.000    0.045    0.045 properties.py:165(<module>)
        1    0.000    0.000    0.045    0.045 __init__.py:81(__go)
      178    0.001    0.000    0.045    0.000 __init__.py:2578(from_location)
    25755    0.006    0.000    0.044    0.000 concat.py:157(<genexpr>)
        1    0.000    0.000    0.043    0.043 misc.py:273(read_from_file)
        1    0.000    0.000    0.043    0.043 __init__.py:88(safe_load)
        1    0.000    0.000    0.043    0.043 __init__.py:65(load)
    81753    0.043    0.000    0.043    0.000 {method 'fill' of 'numpy.ndarray' objects}
        1    0.000    0.000    0.043    0.043 constructor.py:33(get_single_data)
    15319    0.006    0.000    0.043    0.000 {method 'all' of 'numpy.ndarray' objects}
   172277    0.043    0.000    0.043    0.000 {method 'update' of 'set' objects}
    61659    0.014    0.000    0.043    0.000 managers.py:169(<genexpr>)
      929    0.008    0.000    0.042    0.000 inspect.py:1089(getfullargspec)
        1    0.000    0.000    0.042    0.042 evalf.py:4(<module>)
        1    0.000    0.000    0.041    0.041 composer.py:29(get_single_node)
        1    0.000    0.000    0.041    0.041 composer.py:50(compose_document)
    392/1    0.001    0.000    0.041    0.041 composer.py:63(compose_node)
      322    0.001    0.000    0.041    0.000 sre_compile.py:598(_code)
   171862    0.041    0.000    0.041    0.000 emulsion_agent.py:135(do_state_actions)
        1    0.000    0.000    0.041    0.041 schema.py:3521(MetaData)
1375/1141    0.006    0.000    0.040    0.000 inspect.py:2198(_signature_from_callable)
      212    0.001    0.000    0.040    0.000 function.py:144(__init__)
     70/1    0.000    0.000    0.040    0.040 composer.py:117(compose_mapping_node)
    10200    0.040    0.000    0.040    0.000 {pandas._libs.algos.take_2d_axis1_float64_float64}
        1    0.000    0.000    0.039    0.039 naming.py:11(<module>)
     1240    0.001    0.000    0.038    0.000 parser.py:94(check_event)
       80    0.005    0.000    0.038    0.000 helpers.py:824(_add_sigfunc_info)
        1    0.000    0.000    0.038    0.038 sqltypes.py:10(<module>)
        1    0.000    0.000    0.038    0.038 requirements.py:4(<module>)
     4899    0.008    0.000    0.037    0.000 emulsion_agent.py:285(_compute_production)
        1    0.000    0.000    0.037    0.037 immutable.py:1(<module>)
        1    0.000    0.000    0.037    0.037 events.py:8(<module>)
        2    0.000    0.000    0.037    0.019 generic.py:1(<module>)
    10499    0.016    0.000    0.037    0.000 functions.py:41(_split_populations)
   196572    0.037    0.000    0.037    0.000 misc.py:407(create_state_tester)
    15319    0.005    0.000    0.037    0.000 _methods.py:47(_all)
      255    0.001    0.000    0.037    0.000 blocks.py:750(to_native_types)
        1    0.000    0.000    0.037    0.037 contour.py:3(<module>)
   136036    0.036    0.000    0.036    0.000 {built-in method _thread.allocate_lock}
    14351    0.014    0.000    0.036    0.000 <frozen importlib._bootstrap_external>:56(_path_join)
    80817    0.035    0.000    0.035    0.000 abstract_agent.py:137(__eq__)
      228    0.000    0.000    0.035    0.000 decorators.py:29(not_implemented_for)
      713    0.035    0.000    0.035    0.000 {method 'astype' of 'numpy.ndarray' objects}
   310994    0.035    0.000    0.035    0.000 {built-in method builtins.callable}
      715    0.007    0.000    0.034    0.000 decorator.py:93(__init__)
    71400    0.024    0.000    0.034    0.000 common.py:150(cast_scalar_indexer)
       51    0.000    0.000    0.034    0.001 frame.py:3573(insert)
        1    0.000    0.000    0.034    0.034 basic.py:1(<module>)
       66    0.000    0.000    0.034    0.001 __init__.py:2982(_reload_version)
    20766    0.034    0.000    0.034    0.000 {built-in method numpy.arange}
      354    0.001    0.000    0.034    0.000 __init__.py:2765(_get_metadata)
       66    0.000    0.000    0.034    0.001 __init__.py:2770(_get_version)
       66    0.000    0.000    0.033    0.001 __init__.py:2548(_version_from_file)
        1    0.000    0.000    0.033    0.033 cm.py:6(<module>)
      357    0.020    0.000    0.033    0.000 concat.py:438(combine_concat_plans)
        1    0.000    0.000    0.033    0.033 algebraicconnectivity.py:9(<module>)
    15453    0.010    0.000    0.033    0.000 common.py:1510(is_numeric_dtype)
        1    0.000    0.000    0.033    0.033 environment.py:10(<module>)
      184    0.002    0.000    0.033    0.000 <frozen importlib._bootstrap_external>:1404(_fill_cache)
        1    0.000    0.000    0.032    0.032 polyclasses.py:1(<module>)
     3189    0.002    0.000    0.032    0.000 scanner.py:113(check_token)
        1    0.000    0.000    0.032    0.032 simplify.py:1(<module>)
     3054    0.014    0.000    0.032    0.000 <frozen importlib._bootstrap_external>:271(cache_from_source)
        1    0.000    0.000    0.032    0.032 mul.py:1(<module>)
      150    0.000    0.000    0.032    0.000 cm.py:68(_generate_cmap)
        1    0.000    0.000    0.032    0.032 numbers.py:8(<module>)
       64    0.001    0.000    0.031    0.000 colors.py:697(from_list)
    25098    0.018    0.000    0.031    0.000 state_machines.py:407(get_value)
    75002    0.031    0.000    0.031    0.000 emulsion_model.py:193(get_value)
   173859    0.031    0.000    0.031    0.000 common.py:214(classes_and_not_datetimelike)
      507    0.001    0.000    0.031    0.000 _decorators.py:323(__call__)
   155109    0.031    0.000    0.031    0.000 {method 'get' of 'dict' objects}
        1    0.000    0.000    0.031    0.031 lazy.py:97(_lazy)
   104822    0.031    0.000    0.031    0.000 emulsion_agent.py:119(get_host)
     1141    0.011    0.000    0.031    0.000 inspect.py:2117(_signature_from_function)
      593    0.000    0.000    0.030    0.000 __init__.py:1104(<genexpr>)
 2400/322    0.011    0.000    0.030    0.000 sre_compile.py:71(_compile)
      592    0.001    0.000    0.030    0.000 __init__.py:111(resource_exists)
    28682    0.021    0.000    0.030    0.000 <frozen importlib._bootstrap>:416(parent)
        1    0.000    0.000    0.030    0.030 __init__.py:109(<module>)
       51    0.002    0.000    0.030    0.001 managers.py:1158(insert)
        1    0.000    0.000    0.029    0.029 assumptions.py:152(<module>)
    13236    0.029    0.000    0.029    0.000 {method 'shuffle' of 'numpy.random.mtrand.RandomState' objects}
     4899    0.021    0.000    0.029    0.000 {method 'poisson' of 'numpy.random.mtrand.RandomState' objects}
    33147    0.023    0.000    0.029    0.000 <frozen importlib._bootstrap>:929(_sanity_check)
        2    0.000    0.000    0.029    0.014 emulsion_model.py:974(compute_values)
    20200    0.009    0.000    0.029    0.000 abstract_process_manager.py:299(<genexpr>)
        1    0.000    0.000    0.028    0.028 _sketches.py:1(<module>)
    13/12    0.000    0.000    0.028    0.002 <frozen importlib._bootstrap>:634(_load_backward_compatible)
        6    0.000    0.000    0.028    0.005 __init__.py:35(load_module)
        1    0.000    0.000    0.028    0.028 gmap.py:11(<module>)
        1    0.000    0.000    0.028    0.028 figure.py:56(Figure)
      733    0.028    0.000    0.028    0.000 {built-in method io.open}
     3191    0.003    0.000    0.028    0.000 <frozen importlib._bootstrap>:403(cached)
      592    0.002    0.000    0.028    0.000 __init__.py:78(open_resource)
       13    0.000    0.000    0.028    0.002 environment.py:495(_parse)
        1    0.000    0.000    0.027    0.027 gmap.py:50(GMap)
      317    0.001    0.000    0.027    0.000 overrides.py:154(decorator)
      302    0.001    0.000    0.027    0.000 views.py:257(__init__)
    10353    0.009    0.000    0.027    0.000 common.py:1006(is_signed_integer_dtype)
      601    0.023    0.000    0.027    0.000 colors.py:134(to_rgba)
        1    0.000    0.000    0.027    0.027 numbers.py:1(<module>)
        1    0.000    0.000    0.027    0.027 __init__.py:219(<module>)
     1527    0.002    0.000    0.026    0.000 <frozen importlib._bootstrap_external>:951(path_stats)
        1    0.026    0.026    0.026    0.026 {built-in method mkl._py_mkl_service.get_version}
        1    0.000    0.000    0.026    0.026 facts.py:409(__init__)
      548    0.001    0.000    0.026    0.000 scanner.py:153(fetch_more_tokens)
     4651    0.025    0.000    0.025    0.000 {method 'sub' of 're.Pattern' objects}
        7    0.000    0.000    0.025    0.004 artist.py:1511(kwdoc)
        1    0.000    0.000    0.025    0.025 complexes.py:1(<module>)
        2    0.000    0.000    0.025    0.013 __init__.py:52(<module>)
        1    0.000    0.000    0.025    0.025 text.py:3(<module>)
     1665    0.004    0.000    0.025    0.000 <frozen importlib._bootstrap_external>:369(_get_cached)
   143032    0.024    0.000    0.024    0.000 {built-in method _imp.acquire_lock}
      200    0.001    0.000    0.024    0.000 group_manager.py:35(__init__)
       51    0.024    0.000    0.024    0.000 {pandas._libs.writers.write_csv_rows}
    20196    0.007    0.000    0.024    0.000 {pandas._libs.lib.values_from_object}
        1    0.000    0.000    0.024    0.024 __init__.py:57(<module>)
       13    0.000    0.000    0.023    0.002 parser.py:899(parse)
        1    0.000    0.000    0.023    0.023 solvers.py:13(<module>)
        1    0.000    0.000    0.023    0.023 trigsimp.py:1(<module>)
        7    0.000    0.000    0.023    0.003 artist.py:1268(pprint_setters)
        1    0.000    0.000    0.023    0.023 mappers.py:11(<module>)
        1    0.000    0.000    0.023    0.023 geometric.py:16(<module>)
1779/1497    0.012    0.000    0.022    0.000 {built-in method numpy.core._multiarray_umath.implement_array_function}
